,RiskPerformance,ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance
8081,Bad,6.0,4.0,4.0,1.0,7.0,0.0,0.0,5.0,-7.0,7,8,7.0,1.0,2.0,3.0,0.0,0.0,5.0,1.0,6.0,2.0,1.0,2.0
8082,Good,5.0,4.0,2.0,2.0,6.0,0.0,0.0,5.0,-7.0,7,8,6.0,4.0,3.0,1.0,1.0,1.0,4.0,-8.0,3.0,0.0,1.0,1.0
8083,Good,6.0,6.0,0.0,3.0,9.0,0.0,0.0,5.0,-7.0,7,8,9.0,4.0,5.0,0.0,2.0,2.0,3.0,4.0,4.0,3.0,1.0,4.0
8084,Good,1.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,-7.0,7,8,5.0,4.0,1.0,1.0,2.0,2.0,7.0,3.0,7.0,1.0,2.0,7.0
8085,Good,7.0,1.0,1.0,0.0,2.0,0.0,0.0,5.0,-7.0,7,8,3.0,3.0,6.0,2.0,0.0,0.0,2.0,6.0,3.0,2.0,0.0,5.0
8086,Good,7.0,5.0,3.0,4.0,9.0,0.0,0.0,5.0,-7.0,7,8,9.0,3.0,3.0,1.0,3.0,2.0,2.0,8.0,4.0,2.0,0.0,1.0
8087,Good,7.0,4.0,0.0,3.0,5.0,0.0,0.0,5.0,-7.0,7,8,6.0,4.0,3.0,1.0,1.0,1.0,3.0,9.0,3.0,1.0,0.0,4.0
8088,Good,9.0,5.0,3.0,2.0,3.0,0.0,0.0,5.0,-7.0,7,8,3.0,1.0,7.0,2.0,1.0,1.0,0.0,-8.0,0.0,2.0,0.0,0.0
8089,Good,2.0,6.0,1.0,8.0,3.0,2.0,1.0,2.0,6.0,6,4,3.0,1.0,0.0,0.0,3.0,3.0,2.0,-8.0,1.0,-8.0,0.0,0.0
8090,Good,9.0,5.0,8.0,8.0,4.0,0.0,0.0,5.0,-7.0,7,8,4.0,0.0,0.0,-8.0,0.0,0.0,1.0,-8.0,2.0,-8.0,0.0,0.0
8091,Good,2.0,3.0,6.0,5.0,9.0,1.0,0.0,4.0,3.0,3,5,9.0,0.0,6.0,3.0,0.0,0.0,8.0,6.0,5.0,2.0,3.0,2.0
8092,Good,4.0,6.0,7.0,7.0,7.0,0.0,0.0,2.0,6.0,6,6,7.0,0.0,2.0,-8.0,0.0,0.0,7.0,0.0,2.0,2.0,1.0,5.0
8093,Bad,0.0,2.0,1.0,3.0,4.0,2.0,1.0,0.0,5.0,6,2,6.0,2.0,7.0,0.0,3.0,3.0,8.0,-8.0,2.0,0.0,2.0,4.0
8094,Good,4.0,6.0,7.0,8.0,8.0,0.0,0.0,5.0,-7.0,7,8,8.0,0.0,2.0,3.0,0.0,0.0,8.0,3.0,6.0,2.0,1.0,5.0
8095,Good,2.0,8.0,2.0,3.0,9.0,1.0,0.0,4.0,0.0,3,5,9.0,4.0,4.0,0.0,2.0,2.0,2.0,7.0,3.0,3.0,0.0,0.0
8096,Good,9.0,4.0,8.0,6.0,4.0,0.0,0.0,5.0,-7.0,7,8,4.0,0.0,4.0,0.0,1.0,1.0,0.0,-8.0,3.0,0.0,0.0,1.0
8097,Good,8.0,8.0,2.0,7.0,9.0,0.0,0.0,5.0,-7.0,7,8,9.0,2.0,6.0,1.0,3.0,3.0,2.0,0.0,5.0,2.0,0.0,3.0
8098,Good,9.0,4.0,8.0,6.0,8.0,0.0,0.0,5.0,-7.0,7,8,8.0,0.0,5.0,3.0,0.0,0.0,1.0,-8.0,2.0,0.0,0.0,0.0
8099,Good,3.0,8.0,6.0,8.0,9.0,0.0,0.0,5.0,-7.0,7,8,8.0,0.0,5.0,3.0,0.0,0.0,8.0,2.0,7.0,3.0,3.0,7.0
8100,Good,8.0,6.0,6.0,8.0,9.0,0.0,0.0,5.0,-7.0,7,8,8.0,0.0,2.0,3.0,0.0,0.0,4.0,7.0,5.0,2.0,0.0,2.0
8101,Good,9.0,4.0,6.0,5.0,9.0,0.0,0.0,5.0,-7.0,7,8,9.0,1.0,3.0,2.0,1.0,1.0,0.0,-8.0,3.0,0.0,0.0,0.0
8102,Good,8.0,6.0,0.0,5.0,9.0,0.0,0.0,5.0,-7.0,7,8,9.0,3.0,6.0,0.0,1.0,1.0,2.0,8.0,3.0,1.0,0.0,0.0
8103,Good,7.0,3.0,0.0,5.0,8.0,0.0,0.0,5.0,-7.0,7,8,8.0,2.0,6.0,0.0,3.0,3.0,3.0,-8.0,1.0,1.0,0.0,0.0
8104,Good,6.0,5.0,5.0,6.0,8.0,0.0,0.0,5.0,-7.0,7,8,8.0,2.0,6.0,0.0,1.0,1.0,5.0,-8.0,3.0,0.0,1.0,5.0
8105,Good,7.0,9.0,1.0,9.0,9.0,0.0,0.0,5.0,9.0,6,6,9.0,4.0,5.0,0.0,3.0,3.0,2.0,8.0,4.0,0.0,0.0,1.0
8106,Good,6.0,5.0,7.0,4.0,4.0,1.0,1.0,4.0,7.0,6,2,4.0,0.0,8.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,4.0
8107,Bad,7.0,6.0,4.0,8.0,3.0,0.0,0.0,5.0,-7.0,7,8,3.0,2.0,3.0,0.0,1.0,1.0,5.0,1.0,3.0,2.0,0.0,8.0
8108,Bad,2.0,9.0,0.0,8.0,9.0,0.0,0.0,4.0,4.0,4,6,9.0,4.0,3.0,0.0,1.0,1.0,4.0,3.0,6.0,3.0,0.0,0.0
8109,Good,4.0,4.0,0.0,4.0,8.0,0.0,0.0,5.0,8.0,6,6,8.0,1.0,6.0,3.0,0.0,0.0,7.0,-8.0,5.0,3.0,2.0,6.0
8110,Bad,4.0,6.0,8.0,4.0,6.0,1.0,0.0,4.0,6.0,6,5,6.0,0.0,6.0,0.0,2.0,2.0,1.0,0.0,4.0,0.0,1.0,3.0
8111,Good,8.0,4.0,1.0,5.0,2.0,0.0,0.0,3.0,8.0,6,6,2.0,1.0,4.0,-8.0,0.0,0.0,3.0,5.0,2.0,1.0,0.0,7.0
8112,Bad,4.0,6.0,0.0,2.0,8.0,0.0,0.0,5.0,-7.0,7,8,8.0,4.0,5.0,0.0,3.0,3.0,3.0,8.0,6.0,1.0,0.0,6.0
8113,Good,8.0,9.0,5.0,9.0,2.0,0.0,0.0,5.0,-7.0,7,8,2.0,1.0,0.0,3.0,1.0,1.0,1.0,-8.0,6.0,-8.0,0.0,6.0
8114,Bad,9.0,7.0,8.0,4.0,1.0,0.0,0.0,5.0,-7.0,7,8,2.0,0.0,5.0,3.0,0.0,0.0,4.0,2.0,3.0,2.0,0.0,8.0
8115,Good,4.0,9.0,3.0,4.0,7.0,0.0,0.0,4.0,9.0,6,6,6.0,3.0,8.0,2.0,0.0,0.0,6.0,-8.0,3.0,2.0,1.0,6.0
8116,Good,9.0,7.0,5.0,8.0,2.0,0.0,0.0,5.0,-7.0,7,8,2.0,1.0,9.0,2.0,0.0,0.0,0.0,8.0,1.0,2.0,0.0,5.0
8117,Good,8.0,8.0,5.0,5.0,7.0,0.0,0.0,5.0,-7.0,7,8,8.0,2.0,7.0,2.0,0.0,0.0,1.0,-8.0,1.0,2.0,0.0,1.0
8118,Good,4.0,5.0,2.0,3.0,4.0,0.0,0.0,5.0,-7.0,7,8,5.0,4.0,6.0,2.0,0.0,0.0,8.0,5.0,7.0,1.0,3.0,8.0
8119,Good,8.0,9.0,8.0,9.0,3.0,0.0,0.0,5.0,-7.0,7,8,3.0,0.0,4.0,-8.0,0.0,0.0,2.0,-8.0,4.0,0.0,0.0,5.0
8120,Good,8.0,9.0,4.0,9.0,6.0,0.0,0.0,5.0,-7.0,7,8,7.0,1.0,2.0,2.0,2.0,2.0,1.0,-8.0,3.0,1.0,0.0,3.0
8121,Bad,7.0,8.0,2.0,9.0,8.0,0.0,0.0,5.0,-7.0,7,8,8.0,1.0,2.0,1.0,1.0,1.0,8.0,-8.0,7.0,2.0,3.0,8.0
8122,Good,8.0,7.0,2.0,4.0,8.0,0.0,0.0,5.0,-7.0,7,8,8.0,3.0,1.0,2.0,1.0,1.0,0.0,7.0,6.0,1.0,0.0,1.0
8123,Good,6.0,9.0,2.0,7.0,9.0,0.0,0.0,5.0,9.0,6,6,9.0,3.0,9.0,1.0,2.0,2.0,6.0,3.0,2.0,1.0,0.0,7.0
8124,Good,5.0,9.0,2.0,5.0,9.0,0.0,0.0,5.0,-7.0,7,8,9.0,4.0,2.0,1.0,1.0,1.0,3.0,-8.0,6.0,0.0,1.0,1.0
8125,Good,8.0,5.0,6.0,6.0,8.0,0.0,0.0,5.0,-7.0,7,8,8.0,2.0,6.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
8126,Good,9.0,9.0,2.0,7.0,7.0,0.0,0.0,5.0,-8.0,6,6,7.0,2.0,5.0,2.0,0.0,0.0,0.0,-8.0,1.0,-8.0,0.0,0.0
8127,Good,5.0,6.0,1.0,5.0,9.0,1.0,1.0,4.0,7.0,6,6,9.0,3.0,5.0,0.0,2.0,2.0,3.0,3.0,5.0,3.0,0.0,2.0
8128,Bad,6.0,8.0,4.0,7.0,1.0,0.0,0.0,5.0,-7.0,7,8,1.0,1.0,9.0,0.0,1.0,1.0,9.0,4.0,1.0,0.0,1.0,8.0
8129,Good,4.0,1.0,3.0,1.0,4.0,0.0,0.0,5.0,-7.0,7,8,4.0,4.0,6.0,0.0,1.0,1.0,7.0,5.0,3.0,2.0,1.0,8.0
8130,Good,8.0,9.0,6.0,8.0,8.0,0.0,0.0,5.0,5.0,6,6,7.0,1.0,0.0,3.0,0.0,0.0,2.0,2.0,7.0,1.0,0.0,4.0
8131,Good,0.0,4.0,3.0,3.0,8.0,0.0,0.0,5.0,0.0,4,6,8.0,4.0,3.0,0.0,3.0,3.0,2.0,7.0,5.0,1.0,0.0,1.0
8132,Bad,1.0,8.0,2.0,7.0,3.0,1.0,1.0,3.0,7.0,0,6,3.0,2.0,4.0,3.0,0.0,0.0,6.0,1.0,2.0,1.0,0.0,2.0
8133,Good,8.0,2.0,6.0,3.0,3.0,0.0,0.0,5.0,-7.0,7,8,3.0,0.0,3.0,0.0,3.0,3.0,1.0,-8.0,1.0,0.0,0.0,5.0
8134,Good,7.0,7.0,8.0,6.0,0.0,2.0,1.0,5.0,-7.0,6,8,0.0,0.0,6.0,0.0,1.0,1.0,2.0,7.0,2.0,0.0,0.0,6.0
8135,Good,1.0,3.0,3.0,2.0,9.0,2.0,0.0,2.0,4.0,6,5,9.0,3.0,8.0,0.0,3.0,3.0,5.0,2.0,3.0,3.0,1.0,3.0
8136,Bad,5.0,1.0,6.0,5.0,5.0,2.0,1.0,0.0,7.0,6,2,6.0,1.0,1.0,0.0,2.0,2.0,1.0,-8.0,2.0,0.0,0.0,4.0
8137,Bad,4.0,5.0,4.0,3.0,3.0,0.0,0.0,5.0,-7.0,7,8,3.0,1.0,7.0,2.0,0.0,0.0,8.0,4.0,5.0,2.0,3.0,7.0
8138,Bad,2.0,1.0,2.0,1.0,3.0,2.0,1.0,5.0,-7.0,6,8,4.0,3.0,2.0,1.0,1.0,1.0,6.0,-8.0,6.0,0.0,1.0,6.0
8139,Bad,5.0,8.0,0.0,7.0,8.0,0.0,0.0,5.0,-7.0,7,8,8.0,3.0,1.0,0.0,3.0,3.0,4.0,6.0,5.0,1.0,1.0,2.0
8140,Bad,2.0,1.0,4.0,3.0,4.0,1.0,1.0,5.0,-7.0,6,8,6.0,1.0,6.0,0.0,2.0,2.0,8.0,3.0,5.0,2.0,2.0,5.0
8141,Bad,0.0,3.0,0.0,4.0,0.0,2.0,1.0,0.0,4.0,6,3,1.0,1.0,9.0,0.0,2.0,2.0,8.0,2.0,1.0,3.0,1.0,5.0
8142,Good,1.0,1.0,1.0,3.0,6.0,0.0,0.0,3.0,8.0,6,6,6.0,1.0,2.0,0.0,0.0,0.0,9.0,9.0,7.0,0.0,3.0,8.0
8143,Good,4.0,5.0,2.0,3.0,9.0,0.0,0.0,4.0,5.0,6,6,9.0,4.0,4.0,0.0,2.0,2.0,0.0,9.0,3.0,3.0,0.0,0.0
8144,Bad,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,6,6,2.0,2.0,9.0,0.0,2.0,2.0,-8.0,-8.0,-8.0,1.0,-8.0,8.0
8145,Bad,8.0,2.0,6.0,6.0,0.0,0.0,0.0,5.0,-7.0,7,8,0.0,1.0,7.0,0.0,1.0,1.0,0.0,7.0,2.0,0.0,-8.0,6.0
8146,Bad,0.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,0.0,0,2,3.0,3.0,9.0,0.0,1.0,1.0,9.0,4.0,4.0,1.0,1.0,8.0
8147,Bad,3.0,0.0,7.0,0.0,2.0,0.0,0.0,5.0,-7.0,7,8,1.0,0.0,3.0,0.0,1.0,1.0,9.0,-8.0,4.0,0.0,1.0,7.0
8148,Bad,0.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,9.0,5,6,0.0,1.0,8.0,0.0,2.0,2.0,9.0,8.0,1.0,0.0,-8.0,8.0
8149,Bad,1.0,1.0,6.0,1.0,2.0,1.0,1.0,2.0,1.0,4,6,1.0,1.0,5.0,0.0,2.0,2.0,9.0,-8.0,4.0,0.0,2.0,7.0
8150,Bad,0.0,7.0,7.0,6.0,7.0,2.0,1.0,1.0,2.0,4,3,8.0,0.0,0.0,0.0,0.0,0.0,5.0,-8.0,7.0,-8.0,3.0,3.0
8151,Bad,5.0,0.0,7.0,0.0,0.0,0.0,0.0,5.0,-7.0,7,8,0.0,0.0,9.0,0.0,2.0,2.0,-8.0,-8.0,-8.0,0.0,-8.0,8.0
8152,Good,9.0,7.0,6.0,6.0,4.0,0.0,0.0,5.0,-7.0,7,8,4.0,0.0,5.0,0.0,0.0,0.0,2.0,-8.0,4.0,-8.0,0.0,2.0
8153,Bad,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,2.0,4,6,0.0,2.0,6.0,0.0,2.0,2.0,8.0,-8.0,3.0,0.0,1.0,8.0
8154,Good,7.0,7.0,1.0,1.0,7.0,0.0,0.0,5.0,-7.0,7,8,7.0,4.0,8.0,0.0,1.0,1.0,2.0,7.0,3.0,3.0,0.0,7.0
8155,Good,7.0,6.0,6.0,5.0,8.0,1.0,0.0,5.0,6.0,6,5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,1.0,0.0,0.0
8156,Bad,4.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,-7.0,7,8,0.0,1.0,2.0,0.0,2.0,2.0,7.0,8.0,3.0,0.0,0.0,8.0
8157,Bad,1.0,3.0,5.0,2.0,9.0,0.0,0.0,5.0,-7.0,7,8,9.0,1.0,6.0,0.0,1.0,1.0,8.0,7.0,5.0,2.0,3.0,7.0
8158,Bad,6.0,9.0,3.0,9.0,8.0,2.0,0.0,2.0,3.0,3,5,8.0,2.0,0.0,0.0,1.0,1.0,1.0,-8.0,4.0,0.0,0.0,0.0
8159,Bad,4.0,9.0,2.0,8.0,1.0,1.0,1.0,2.0,9.0,6,6,1.0,4.0,6.0,0.0,2.0,2.0,9.0,8.0,1.0,2.0,1.0,8.0
8160,Good,2.0,3.0,7.0,1.0,2.0,1.0,1.0,3.0,5.0,6,6,2.0,0.0,6.0,0.0,1.0,1.0,8.0,4.0,3.0,2.0,2.0,6.0
8161,Bad,0.0,1.0,8.0,1.0,1.0,2.0,1.0,0.0,4.0,6,5,2.0,0.0,9.0,0.0,2.0,2.0,0.0,3.0,0.0,3.0,-8.0,7.0
8162,Bad,3.0,2.0,0.0,2.0,8.0,0.0,0.0,3.0,0.0,4,6,8.0,4.0,2.0,0.0,0.0,0.0,2.0,9.0,5.0,2.0,0.0,2.0
8163,Bad,0.0,0.0,1.0,0.0,4.0,0.0,0.0,5.0,-7.0,7,8,4.0,2.0,8.0,0.0,3.0,3.0,9.0,5.0,5.0,3.0,1.0,8.0
8164,Good,2.0,7.0,0.0,6.0,8.0,1.0,0.0,2.0,3.0,4,2,8.0,3.0,5.0,0.0,1.0,1.0,5.0,2.0,7.0,2.0,3.0,3.0
8165,Bad,4.0,9.0,1.0,9.0,4.0,1.0,0.0,2.0,9.0,6,5,4.0,1.0,1.0,0.0,0.0,0.0,8.0,9.0,6.0,1.0,3.0,3.0
8166,Bad,4.0,7.0,0.0,5.0,8.0,0.0,0.0,5.0,-8.0,6,6,8.0,4.0,7.0,0.0,2.0,2.0,6.0,-8.0,2.0,0.0,1.0,0.0
8167,Bad,4.0,4.0,4.0,4.0,8.0,0.0,0.0,5.0,-7.0,7,8,8.0,3.0,4.0,0.0,1.0,1.0,5.0,6.0,6.0,2.0,1.0,2.0
8168,Bad,3.0,8.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,4,6,0.0,0.0,5.0,0.0,1.0,0.0,5.0,0.0,2.0,1.0,0.0,5.0
8169,Bad,8.0,1.0,8.0,3.0,3.0,0.0,0.0,5.0,-7.0,7,8,3.0,0.0,6.0,0.0,0.0,0.0,5.0,2.0,3.0,2.0,0.0,4.0
8170,Bad,4.0,7.0,5.0,4.0,7.0,0.0,0.0,5.0,-7.0,7,8,6.0,2.0,1.0,0.0,0.0,0.0,7.0,1.0,3.0,2.0,3.0,3.0
8171,Bad,3.0,3.0,3.0,3.0,4.0,1.0,0.0,4.0,5.0,6,5,5.0,1.0,2.0,0.0,0.0,0.0,8.0,-8.0,3.0,0.0,1.0,0.0
8172,Bad,4.0,2.0,1.0,1.0,5.0,0.0,0.0,5.0,-7.0,7,8,5.0,2.0,7.0,0.0,1.0,1.0,9.0,4.0,5.0,2.0,3.0,5.0
8173,Bad,0.0,3.0,6.0,1.0,1.0,2.0,1.0,0.0,2.0,4,6,1.0,0.0,7.0,0.0,0.0,0.0,8.0,7.0,5.0,1.0,2.0,8.0
8174,Bad,2.0,7.0,0.0,6.0,4.0,0.0,0.0,3.0,2.0,4,6,4.0,2.0,1.0,0.0,2.0,2.0,6.0,-8.0,6.0,0.0,3.0,3.0
8175,Bad,0.0,7.0,0.0,2.0,6.0,0.0,0.0,4.0,4.0,6,6,7.0,4.0,4.0,0.0,3.0,3.0,9.0,-8.0,7.0,1.0,3.0,8.0
8176,Bad,6.0,2.0,7.0,2.0,4.0,0.0,0.0,4.0,9.0,6,6,4.0,0.0,4.0,0.0,1.0,1.0,6.0,-8.0,6.0,0.0,0.0,8.0
8177,Bad,0.0,3.0,1.0,3.0,6.0,1.0,0.0,1.0,1.0,4,5,6.0,4.0,8.0,0.0,3.0,3.0,6.0,6.0,6.0,3.0,1.0,8.0
8178,Good,1.0,4.0,1.0,1.0,0.0,1.0,0.0,2.0,9.0,6,5,1.0,3.0,8.0,0.0,2.0,2.0,9.0,7.0,4.0,1.0,3.0,8.0
8179,Good,9.0,3.0,7.0,5.0,2.0,0.0,0.0,5.0,-7.0,7,8,2.0,0.0,5.0,0.0,0.0,0.0,1.0,-8.0,3.0,0.0,0.0,7.0
8180,Bad,1.0,0.0,3.0,0.0,6.0,2.0,1.0,1.0,2.0,4,4,6.0,2.0,4.0,0.0,1.0,1.0,6.0,7.0,2.0,3.0,0.0,1.0
8181,Bad,1.0,1.0,6.0,1.0,1.0,2.0,1.0,0.0,4.0,4,2,2.0,0.0,9.0,0.0,0.0,0.0,-8.0,3.0,-8.0,2.0,-8.0,8.0
8182,Bad,3.0,6.0,6.0,3.0,2.0,1.0,0.0,2.0,4.0,4,5,3.0,0.0,9.0,0.0,1.0,1.0,5.0,6.0,3.0,1.0,1.0,7.0
8183,Good,8.0,9.0,4.0,9.0,4.0,1.0,0.0,4.0,8.0,6,5,4.0,3.0,2.0,0.0,1.0,1.0,1.0,3.0,6.0,1.0,0.0,4.0
8184,Bad,2.0,5.0,6.0,5.0,8.0,0.0,0.0,3.0,4.0,6,6,8.0,0.0,0.0,0.0,2.0,2.0,6.0,9.0,7.0,2.0,3.0,5.0
8185,Bad,4.0,1.0,0.0,1.0,6.0,0.0,0.0,3.0,8.0,6,6,6.0,4.0,8.0,0.0,2.0,2.0,5.0,8.0,4.0,3.0,1.0,5.0
8186,Bad,0.0,3.0,0.0,1.0,0.0,2.0,1.0,0.0,4.0,2,4,0.0,2.0,1.0,0.0,1.0,1.0,9.0,-8.0,3.0,0.0,2.0,8.0
8187,Bad,9.0,9.0,6.0,7.0,5.0,0.0,0.0,5.0,-7.0,7,8,5.0,1.0,5.0,0.0,0.0,0.0,0.0,-8.0,0.0,0.0,0.0,0.0
8188,Good,8.0,2.0,5.0,2.0,6.0,0.0,0.0,5.0,-7.0,7,8,5.0,2.0,8.0,0.0,0.0,0.0,1.0,-8.0,1.0,0.0,0.0,0.0
8189,Bad,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,4,6,0.0,0.0,8.0,0.0,0.0,0.0,-8.0,-8.0,1.0,0.0,-8.0,8.0
8190,Good,8.0,3.0,5.0,5.0,6.0,0.0,0.0,5.0,-7.0,7,8,5.0,1.0,8.0,0.0,2.0,2.0,1.0,7.0,1.0,1.0,0.0,4.0
8191,Bad,2.0,7.0,5.0,3.0,6.0,2.0,1.0,3.0,4.0,4,5,6.0,3.0,9.0,0.0,1.0,1.0,9.0,7.0,2.0,2.0,1.0,8.0
8192,Good,3.0,7.0,6.0,4.0,2.0,2.0,1.0,3.0,9.0,6,2,2.0,2.0,6.0,0.0,0.0,0.0,6.0,1.0,6.0,1.0,1.0,8.0
8193,Bad,3.0,5.0,5.0,3.0,6.0,1.0,1.0,5.0,-7.0,6,8,6.0,1.0,9.0,0.0,0.0,0.0,9.0,7.0,6.0,3.0,3.0,8.0
8194,Bad,3.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,-7.0,7,8,2.0,4.0,1.0,0.0,0.0,0.0,6.0,9.0,3.0,0.0,3.0,5.0
8195,Bad,1.0,9.0,8.0,8.0,2.0,2.0,1.0,1.0,7.0,0,3,4.0,0.0,9.0,0.0,0.0,0.0,9.0,3.0,4.0,0.0,1.0,8.0
8196,Bad,3.0,1.0,1.0,1.0,6.0,0.0,0.0,5.0,-7.0,7,8,6.0,3.0,7.0,0.0,2.0,2.0,5.0,5.0,4.0,2.0,3.0,4.0
8197,Good,1.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,-7.0,7,8,0.0,1.0,8.0,0.0,2.0,2.0,3.0,-8.0,1.0,-8.0,-8.0,8.0
8198,Bad,3.0,2.0,3.0,2.0,7.0,0.0,0.0,5.0,-7.0,7,8,6.0,2.0,3.0,0.0,2.0,2.0,8.0,4.0,5.0,2.0,3.0,7.0
8199,Good,3.0,7.0,3.0,1.0,3.0,0.0,0.0,1.0,3.0,4,6,4.0,3.0,6.0,0.0,0.0,0.0,7.0,6.0,5.0,3.0,1.0,7.0
8200,Bad,4.0,3.0,2.0,3.0,7.0,0.0,0.0,4.0,-8.0,6,6,7.0,2.0,5.0,0.0,1.0,1.0,6.0,9.0,6.0,0.0,2.0,5.0
8201,Bad,2.0,0.0,1.0,0.0,6.0,0.0,0.0,5.0,-7.0,7,8,6.0,4.0,9.0,0.0,1.0,1.0,9.0,5.0,5.0,3.0,2.0,8.0
8202,Good,7.0,1.0,6.0,2.0,0.0,0.0,0.0,5.0,-7.0,7,8,0.0,1.0,8.0,0.0,2.0,2.0,0.0,8.0,0.0,1.0,0.0,5.0
8203,Bad,6.0,2.0,3.0,4.0,5.0,0.0,0.0,5.0,-7.0,7,8,5.0,1.0,6.0,0.0,0.0,0.0,8.0,5.0,2.0,2.0,2.0,8.0
8204,Bad,6.0,6.0,1.0,3.0,9.0,0.0,0.0,5.0,-7.0,7,8,9.0,1.0,8.0,0.0,1.0,1.0,4.0,4.0,5.0,0.0,1.0,2.0
8205,Bad,7.0,7.0,6.0,9.0,6.0,0.0,0.0,5.0,-7.0,7,8,5.0,0.0,5.0,0.0,1.0,1.0,5.0,5.0,6.0,1.0,1.0,7.0
8206,Good,9.0,8.0,7.0,8.0,4.0,1.0,0.0,4.0,9.0,6,5,4.0,0.0,8.0,0.0,3.0,2.0,0.0,-8.0,1.0,0.0,0.0,0.0
8207,Bad,3.0,1.0,1.0,1.0,4.0,0.0,0.0,5.0,-7.0,7,8,5.0,4.0,9.0,0.0,3.0,3.0,9.0,8.0,4.0,3.0,2.0,8.0
8208,Bad,1.0,3.0,2.0,3.0,7.0,0.0,0.0,5.0,-7.0,7,8,6.0,4.0,5.0,0.0,2.0,2.0,9.0,5.0,7.0,2.0,3.0,6.0
8209,Bad,1.0,2.0,6.0,6.0,0.0,2.0,1.0,0.0,5.0,6,2,1.0,0.0,5.0,-7.0,1.0,1.0,9.0,-8.0,2.0,0.0,2.0,7.0
8210,Bad,7.0,1.0,4.0,1.0,2.0,0.0,0.0,3.0,9.0,6,6,2.0,1.0,9.0,-7.0,2.0,2.0,0.0,4.0,1.0,2.0,0.0,5.0
8211,Good,5.0,6.0,4.0,4.0,7.0,0.0,0.0,3.0,4.0,6,6,7.0,2.0,3.0,-7.0,2.0,2.0,3.0,7.0,2.0,2.0,0.0,1.0
8212,Bad,3.0,2.0,1.0,5.0,3.0,1.0,1.0,2.0,9.0,5,2,3.0,3.0,9.0,-7.0,0.0,0.0,9.0,9.0,2.0,1.0,1.0,8.0
8213,Good,2.0,6.0,3.0,9.0,7.0,2.0,1.0,2.0,-8.0,6,6,6.0,1.0,2.0,-7.0,2.0,2.0,7.0,2.0,6.0,2.0,3.0,5.0
8214,Bad,1.0,0.0,4.0,0.0,0.0,2.0,1.0,0.0,4.0,6,2,1.0,1.0,9.0,-7.0,0.0,0.0,3.0,6.0,1.0,2.0,-8.0,7.0
8215,Bad,2.0,2.0,1.0,0.0,0.0,0.0,0.0,5.0,-7.0,7,8,1.0,4.0,6.0,-7.0,2.0,2.0,6.0,9.0,4.0,3.0,2.0,8.0
8216,Good,4.0,1.0,2.0,1.0,5.0,0.0,0.0,5.0,-7.0,7,8,4.0,4.0,8.0,-7.0,2.0,2.0,6.0,4.0,4.0,1.0,2.0,4.0
8217,Good,0.0,6.0,7.0,8.0,0.0,2.0,1.0,0.0,0.0,0,2,3.0,0.0,7.0,-7.0,1.0,1.0,8.0,-8.0,2.0,0.0,2.0,8.0
8218,Bad,4.0,8.0,8.0,9.0,2.0,1.0,1.0,3.0,8.0,6,6,2.0,0.0,4.0,-7.0,1.0,0.0,6.0,0.0,3.0,1.0,1.0,4.0
8219,Good,7.0,9.0,8.0,7.0,7.0,0.0,0.0,5.0,-7.0,7,8,7.0,0.0,1.0,-7.0,1.0,1.0,5.0,5.0,5.0,1.0,1.0,1.0
8220,Bad,5.0,1.0,2.0,2.0,3.0,0.0,0.0,5.0,-7.0,7,8,2.0,2.0,5.0,-7.0,1.0,1.0,8.0,-8.0,6.0,-8.0,3.0,6.0
8221,Bad,6.0,1.0,1.0,0.0,2.0,0.0,0.0,5.0,-7.0,7,8,2.0,4.0,8.0,-7.0,2.0,2.0,0.0,7.0,0.0,3.0,0.0,1.0
8222,Bad,5.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,4,6,0.0,0.0,5.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8223,Good,1.0,7.0,6.0,6.0,8.0,0.0,0.0,2.0,2.0,4,6,8.0,1.0,5.0,-7.0,0.0,0.0,5.0,2.0,6.0,3.0,1.0,2.0
